# room=$73 mode=$05 lvl=$00 objs=5
tick,bucket,calls,total_cyc,max_cyc,tick_cyc
231,MoveObject,2,368,184,127841
231,Walker_Move,2,1840,920,127841
231,Walker_CheckTileCollision,2,848,424,127841
231,UpdateMoblin,2,1040,520,127841
231,AnimateAndDrawObjectWalking,3,3240,1080,127841
231,GetCollidableTile,1,1080,1080,127841
231,_oam_dma_flush,1,232,232,127841
231,_ags_flush,1,96,96,127841
231,_ags_prearm,1,40,40,127841
231,DriveAudio,1,8,8,127841
231,_tick,1,127841,127841,127841
232,VBlankISR,2,192,96,255682
232,IsrNmi,2,2112,1056,255682
232,UpdateMode,1,264,264,255682
232,TransferCurTileBuf,1,120,120,255682
232,music_tick,2,464,232,255682
232,UpdatePlayer,2,640,320,255682
232,UpdateObject,10,11840,1184,255682
232,CheckMonsterCollisions,8,2624,328,255682
232,MoveObject,12,2208,184,255682
232,Walker_Move,10,9200,920,255682
232,Walker_CheckTileCollision,10,4240,424,255682
232,UpdateMoblin,8,4160,520,255682
232,UpdateArrowOrBoomerang,4,4000,1000,255682
232,AnimateAndDrawObjectWalking,8,8640,1080,255682
232,GetCollidableTile,6,6480,1080,255682
232,_oam_dma_flush,2,464,232,255682
232,_ags_flush,2,192,96,255682
232,_ags_prearm,2,80,40,255682
232,DriveAudio,1,8,8,255682
232,_tick,2,255682,255682,255682
233,UpdateMode,1,264,264,127841
233,TransferCurTileBuf,1,120,120,127841
233,UpdatePlayer,1,320,320,127841
233,UpdateObject,5,5920,1184,127841
233,CheckMonsterCollisions,4,1312,328,127841
233,MoveObject,6,1104,184,127841
233,Walker_Move,5,4600,920,127841
233,Walker_CheckTileCollision,5,2120,424,127841
233,UpdateMoblin,4,2080,520,127841
233,UpdateArrowOrBoomerang,2,2000,1000,127841
233,AnimateAndDrawObjectWalking,4,4320,1080,127841
233,GetCollidableTile,3,3240,1080,127841
233,DriveAudio,1,8,8,127841
233,_tick,1,127841,127841,127841
234,VBlankISR,1,96,96,127841
234,IsrNmi,1,1056,1056,127841
234,UpdateMode,1,264,264,127841
234,TransferCurTileBuf,1,120,120,127841
234,music_tick,1,232,232,127841
234,UpdatePlayer,1,320,320,127841
234,UpdateObject,5,5920,1184,127841
234,CheckMonsterCollisions,3,984,328,127841
234,MoveObject,6,1104,184,127841
234,Walker_Move,5,4600,920,127841
234,Walker_CheckTileCollision,5,2120,424,127841
234,UpdateMoblin,4,2080,520,127841
234,UpdateArrowOrBoomerang,2,2000,1000,127841
234,AnimateAndDrawObjectWalking,4,4320,1080,127841
234,GetCollidableTile,3,3240,1080,127841
234,_oam_dma_flush,1,232,232,127841
234,_ags_flush,1,96,96,127841
234,_ags_prearm,1,40,40,127841
234,DriveAudio,1,8,8,127841
234,_tick,1,127841,127841,127841
235,VBlankISR,1,96,96,127841
235,IsrNmi,1,1056,1056,127841
235,UpdateMode,1,264,264,127841
235,TransferCurTileBuf,1,120,120,127841
235,music_tick,1,232,232,127841
235,UpdatePlayer,1,320,320,127841
235,UpdateObject,1,1184,1184,127841
235,CheckMonsterCollisions,1,328,328,127841
235,MoveObject,2,368,184,127841
235,Walker_Move,1,920,920,127841
235,Walker_CheckTileCollision,1,424,424,127841
235,UpdateArrowOrBoomerang,2,2000,1000,127841
235,GetCollidableTile,1,1080,1080,127841
235,_oam_dma_flush,1,232,232,127841
235,_ags_flush,1,96,96,127841
235,_ags_prearm,1,40,40,127841
235,DriveAudio,1,8,8,127841
235,_tick,1,127841,127841,127841
236,VBlankISR,1,96,96,127841
236,IsrNmi,1,1056,1056,127841
236,UpdateMode,1,264,264,127841
236,TransferCurTileBuf,1,120,120,127841
236,music_tick,1,232,232,127841
236,UpdatePlayer,1,320,320,127841
236,UpdateObject,4,4736,1184,127841
236,CheckMonsterCollisions,4,1312,328,127841
236,MoveObject,4,736,184,127841
236,Walker_Move,5,4600,920,127841
236,Walker_CheckTileCollision,4,1696,424,127841
236,UpdateMoblin,4,2080,520,127841
236,AnimateAndDrawObjectWalking,4,4320,1080,127841
236,GetCollidableTile,2,2160,1080,127841
236,_oam_dma_flush,1,232,232,127841
236,_ags_flush,1,96,96,127841
236,_ags_prearm,1,40,40,127841
236,DriveAudio,1,8,8,127841
236,_tick,1,127841,127841,127841
237,VBlankISR,2,192,96,255682
237,IsrNmi,1,1056,1056,255682
237,UpdateMode,1,264,264,255682
237,TransferCurTileBuf,1,120,120,255682
237,music_tick,2,464,232,255682
237,UpdatePlayer,1,320,320,255682
237,UpdateObject,11,13024,1184,255682
237,CheckMonsterCollisions,8,2624,328,255682
237,MoveObject,12,2208,184,255682
237,Walker_Move,9,8280,920,255682
237,Walker_CheckTileCollision,10,4240,424,255682
237,UpdateMoblin,8,4160,520,255682
237,UpdateArrowOrBoomerang,4,4000,1000,255682
237,AnimateAndDrawObjectWalking,8,8640,1080,255682
237,GetCollidableTile,6,6480,1080,255682
237,_oam_dma_flush,2,464,232,255682
237,_ags_flush,2,192,96,255682
237,_ags_prearm,1,40,40,255682
237,DriveAudio,1,8,8,255682
237,_tick,2,255682,255682,255682
238,IsrNmi,1,1056,1056,127841
238,UpdateMode,1,264,264,127841
238,TransferCurTileBuf,1,120,120,127841
238,UpdatePlayer,1,320,320,127841
238,UpdateObject,6,7104,1184,127841
238,CheckMonsterCollisions,4,1312,328,127841
238,MoveObject,7,1288,184,127841
238,Walker_Move,5,4600,920,127841
238,Walker_CheckTileCollision,5,2120,424,127841
238,UpdateMoblin,4,2080,520,127841
238,UpdateArrowOrBoomerang,3,3000,1000,127841
238,AnimateAndDrawObjectWalking,4,4320,1080,127841
238,GetCollidableTile,3,3240,1080,127841
238,_ags_prearm,1,40,40,127841
238,DriveAudio,1,8,8,127841
238,_tick,1,127841,127841,127841
239,VBlankISR,1,96,96,127841
239,IsrNmi,1,1056,1056,127841
239,UpdateMode,1,264,264,127841
239,TransferCurTileBuf,1,120,120,127841
239,music_tick,1,232,232,127841
239,UpdatePlayer,1,320,320,127841
239,UpdateObject,2,2368,1184,127841
239,MoveObject,3,552,184,127841
239,Walker_Move,1,920,920,127841
239,Walker_CheckTileCollision,1,424,424,127841
239,UpdateArrowOrBoomerang,3,3000,1000,127841
239,GetCollidableTile,1,1080,1080,127841
239,_oam_dma_flush,1,232,232,127841
239,_ags_flush,1,96,96,127841
239,_ags_prearm,1,40,40,127841
239,DriveAudio,1,8,8,127841
239,_tick,1,127841,127841,127841
240,VBlankISR,1,96,96,127841
240,IsrNmi,1,1056,1056,127841
240,UpdateMode,1,264,264,127841
240,TransferCurTileBuf,1,120,120,127841
240,music_tick,1,232,232,127841
240,UpdateObject,4,4736,1184,127841
240,CheckMonsterCollisions,4,1312,328,127841
240,MoveObject,4,736,184,127841
240,Walker_Move,4,3680,920,127841
240,Walker_CheckTileCollision,4,1696,424,127841
240,UpdateMoblin,4,2080,520,127841
240,AnimateAndDrawObjectWalking,4,4320,1080,127841
240,GetCollidableTile,3,3240,1080,127841
240,_oam_dma_flush,1,232,232,127841
240,_ags_flush,1,96,96,127841
240,_ags_prearm,1,40,40,127841
240,DriveAudio,1,8,8,127841
240,_tick,1,127841,127841,127841
241,VBlankISR,1,96,96,255682
241,IsrNmi,1,1056,1056,255682
241,UpdateMode,1,264,264,255682
241,TransferCurTileBuf,1,120,120,255682
241,music_tick,1,232,232,255682
241,UpdatePlayer,2,640,320,255682
241,UpdateObject,12,14208,1184,255682
241,CheckMonsterCollisions,8,2624,328,255682
241,MoveObject,14,2576,184,255682
241,Walker_Move,10,9200,920,255682
241,Walker_CheckTileCollision,10,4240,424,255682
241,UpdateMoblin,8,4160,520,255682
241,UpdateArrowOrBoomerang,6,6000,1000,255682
241,AnimateAndDrawObjectWalking,8,8640,1080,255682
241,GetCollidableTile,7,7560,1080,255682
241,_oam_dma_flush,1,232,232,255682
241,_ags_flush,1,96,96,255682
241,_ags_prearm,1,40,40,255682
241,DriveAudio,1,8,8,255682
241,_tick,2,255682,255682,255682
242,VBlankISR,1,96,96,127841
242,IsrNmi,1,1056,1056,127841
242,UpdateMode,1,264,264,127841
242,TransferCurTileBuf,1,120,120,127841
242,music_tick,1,232,232,127841
242,UpdatePlayer,1,320,320,127841
242,UpdateObject,6,7104,1184,127841
242,CheckMonsterCollisions,3,984,328,127841
242,MoveObject,6,1104,184,127841
242,Walker_Move,4,3680,920,127841
242,Walker_CheckTileCollision,4,1696,424,127841
242,UpdateMoblin,3,1560,520,127841
242,UpdateArrowOrBoomerang,3,3000,1000,127841
242,AnimateAndDrawObjectWalking,3,3240,1080,127841
242,GetCollidableTile,3,3240,1080,127841
242,_oam_dma_flush,1,232,232,127841
242,_ags_flush,1,96,96,127841
242,_ags_prearm,1,40,40,127841
242,DriveAudio,1,8,8,127841
242,_tick,1,127841,127841,127841
243,VBlankISR,1,96,96,127841
243,IsrNmi,1,1056,1056,127841
243,UpdateMode,1,264,264,127841
243,TransferCurTileBuf,1,120,120,127841
243,music_tick,1,232,232,127841
243,UpdatePlayer,1,320,320,127841
243,UpdateObject,1,1184,1184,127841
243,CheckMonsterCollisions,1,328,328,127841
243,MoveObject,2,368,184,127841
243,Walker_Move,2,1840,920,127841
243,Walker_CheckTileCollision,2,848,424,127841
243,UpdateMoblin,1,520,520,127841
243,UpdateArrowOrBoomerang,2,2000,1000,127841
243,AnimateAndDrawObjectWalking,1,1080,1080,127841
243,GetCollidableTile,1,1080,1080,127841
243,_oam_dma_flush,1,232,232,127841
243,_ags_flush,1,96,96,127841
243,_ags_prearm,1,40,40,127841
243,DriveAudio,1,8,8,127841
243,_tick,1,127841,127841,127841
244,VBlankISR,2,192,96,255682
244,IsrNmi,2,2112,1056,255682
244,UpdateMode,1,264,264,255682
244,TransferCurTileBuf,1,120,120,255682
244,music_tick,2,464,232,255682
244,UpdatePlayer,1,320,320,255682
244,UpdateObject,11,13024,1184,255682
244,CheckMonsterCollisions,8,2624,328,255682
244,MoveObject,13,2392,184,255682
244,Walker_Move,9,8280,920,255682
244,Walker_CheckTileCollision,9,3816,424,255682
244,UpdateMoblin,8,4160,520,255682
244,UpdateArrowOrBoomerang,4,4000,1000,255682
244,AnimateAndDrawObjectWalking,8,8640,1080,255682
244,GetCollidableTile,5,5400,1080,255682
244,_oam_dma_flush,2,464,232,255682
244,_ags_flush,2,192,96,255682
244,_ags_prearm,2,80,40,255682
244,DriveAudio,1,8,8,255682
244,_tick,2,255682,255682,255682
245,UpdateMode,1,264,264,127841
245,TransferCurTileBuf,1,120,120,127841
245,UpdatePlayer,1,320,320,127841
245,UpdateObject,6,7104,1184,127841
245,CheckMonsterCollisions,4,1312,328,127841
245,MoveObject,7,1288,184,127841
245,Walker_Move,5,4600,920,127841
245,Walker_CheckTileCollision,5,2120,424,127841
245,UpdateMoblin,4,2080,520,127841
245,UpdateArrowOrBoomerang,3,3000,1000,127841
245,AnimateAndDrawObjectWalking,4,4320,1080,127841
245,GetCollidableTile,3,3240,1080,127841
245,DriveAudio,1,8,8,127841
245,_tick,1,127841,127841,127841
246,VBlankISR,1,96,96,127841
246,IsrNmi,1,1056,1056,127841
246,UpdateMode,1,264,264,127841
246,TransferCurTileBuf,1,120,120,127841
246,music_tick,1,232,232,127841
246,UpdatePlayer,1,320,320,127841
246,UpdateObject,5,5920,1184,127841
246,CheckMonsterCollisions,2,656,328,127841
246,MoveObject,6,1104,184,127841
246,Walker_Move,4,3680,920,127841
246,Walker_CheckTileCollision,4,1696,424,127841
246,UpdateMoblin,3,1560,520,127841
246,UpdateArrowOrBoomerang,3,3000,1000,127841
246,AnimateAndDrawObjectWalking,2,2160,1080,127841
246,GetCollidableTile,3,3240,1080,127841
246,_oam_dma_flush,1,232,232,127841
246,_ags_flush,1,96,96,127841
246,_ags_prearm,1,40,40,127841
246,DriveAudio,1,8,8,127841
246,_tick,1,127841,127841,127841
247,VBlankISR,1,96,96,127841
247,IsrNmi,1,1056,1056,127841
247,UpdateMode,1,264,264,127841
247,TransferCurTileBuf,1,120,120,127841
247,music_tick,1,232,232,127841
247,UpdatePlayer,1,320,320,127841
247,UpdateObject,1,1184,1184,127841
247,CheckMonsterCollisions,2,656,328,127841
247,MoveObject,2,368,184,127841
247,Walker_Move,2,1840,920,127841
247,Walker_CheckTileCollision,2,848,424,127841
247,UpdateMoblin,1,520,520,127841
247,AnimateAndDrawObjectWalking,2,2160,1080,127841
247,_oam_dma_flush,1,232,232,127841
247,_ags_flush,1,96,96,127841
247,_ags_prearm,1,40,40,127841
247,DriveAudio,1,8,8,127841
247,_tick,1,127841,127841,127841
248,VBlankISR,2,192,96,255682
248,IsrNmi,2,2112,1056,255682
248,UpdateMode,1,264,264,255682
248,TransferCurTileBuf,1,120,120,255682
248,music_tick,2,464,232,255682
248,UpdatePlayer,1,320,320,255682
248,UpdateObject,12,14208,1184,255682
248,CheckMonsterCollisions,8,2624,328,255682
248,MoveObject,13,2392,184,255682
248,Walker_Move,9,8280,920,255682
248,Walker_CheckTileCollision,9,3816,424,255682
248,UpdateMoblin,8,4160,520,255682
248,UpdateArrowOrBoomerang,6,6000,1000,255682
248,AnimateAndDrawObjectWalking,8,8640,1080,255682
248,GetCollidableTile,6,6480,1080,255682
248,_oam_dma_flush,2,464,232,255682
248,_ags_flush,2,192,96,255682
248,_ags_prearm,2,80,40,255682
248,DriveAudio,1,8,8,255682
248,_tick,2,255682,255682,255682
249,UpdateMode,1,264,264,127841
249,TransferCurTileBuf,1,120,120,127841
249,UpdatePlayer,1,320,320,127841
249,UpdateObject,5,5920,1184,127841
249,CheckMonsterCollisions,3,984,328,127841
249,MoveObject,6,1104,184,127841
249,Walker_Move,4,3680,920,127841
249,Walker_CheckTileCollision,4,1696,424,127841
249,UpdateMoblin,3,1560,520,127841
249,UpdateArrowOrBoomerang,3,3000,1000,127841
249,AnimateAndDrawObjectWalking,3,3240,1080,127841
249,GetCollidableTile,3,3240,1080,127841
249,DriveAudio,1,8,8,127841
249,_tick,1,127841,127841,127841
250,VBlankISR,1,96,96,127841
250,IsrNmi,1,1056,1056,127841
250,UpdateMode,1,264,264,127841
250,TransferCurTileBuf,1,120,120,127841
250,music_tick,1,232,232,127841
250,UpdatePlayer,1,320,320,127841
250,UpdateObject,4,4736,1184,127841
250,CheckMonsterCollisions,1,328,328,127841
250,MoveObject,5,920,184,127841
250,Walker_Move,3,2760,920,127841
250,Walker_CheckTileCollision,3,1272,424,127841
250,UpdateMoblin,2,1040,520,127841
250,UpdateArrowOrBoomerang,3,3000,1000,127841
250,AnimateAndDrawObjectWalking,2,2160,1080,127841
250,GetCollidableTile,2,2160,1080,127841
250,_oam_dma_flush,1,232,232,127841
250,_ags_flush,1,96,96,127841
250,_ags_prearm,1,40,40,127841
250,DriveAudio,1,8,8,127841
250,_tick,1,127841,127841,127841
251,VBlankISR,2,192,96,255682
251,IsrNmi,2,2112,1056,255682
251,UpdateMode,1,264,264,255682
251,TransferCurTileBuf,1,120,120,255682
251,music_tick,2,464,232,255682
251,UpdatePlayer,1,320,320,255682
251,UpdateObject,10,11840,1184,255682
251,CheckMonsterCollisions,8,2624,328,255682
251,MoveObject,10,1840,184,255682
251,Walker_Move,8,7360,920,255682
251,Walker_CheckTileCollision,8,3392,424,255682
251,UpdateMoblin,7,3640,520,255682
251,UpdateArrowOrBoomerang,3,3000,1000,255682
251,AnimateAndDrawObjectWalking,7,7560,1080,255682
251,GetCollidableTile,6,6480,1080,255682
251,_oam_dma_flush,2,464,232,255682
251,_ags_flush,2,192,96,255682
251,_ags_prearm,2,80,40,255682
251,DriveAudio,1,8,8,255682
251,_tick,2,255682,255682,255682
252,UpdateMode,1,264,264,127841
252,TransferCurTileBuf,1,120,120,127841
252,UpdatePlayer,1,320,320,127841
252,UpdateObject,7,8288,1184,127841
252,CheckMonsterCollisions,4,1312,328,127841
252,MoveObject,8,1472,184,127841
252,Walker_Move,5,4600,920,127841
252,Walker_CheckTileCollision,5,2120,424,127841
252,UpdateMoblin,4,2080,520,127841
252,UpdateArrowOrBoomerang,4,4000,1000,127841
252,AnimateAndDrawObjectWalking,4,4320,1080,127841
252,GetCollidableTile,3,3240,1080,127841
252,DriveAudio,1,8,8,127841
252,_tick,1,127841,127841,127841
253,VBlankISR,1,96,96,127841
253,IsrNmi,1,1056,1056,127841
253,UpdateMode,1,264,264,127841
253,TransferCurTileBuf,1,120,120,127841
253,music_tick,1,232,232,127841
253,UpdatePlayer,1,320,320,127841
253,UpdateObject,4,4736,1184,127841
253,MoveObject,5,920,184,127841
253,Walker_Move,2,1840,920,127841
253,Walker_CheckTileCollision,2,848,424,127841
253,UpdateMoblin,1,520,520,127841
253,UpdateArrowOrBoomerang,4,4000,1000,127841
253,AnimateAndDrawObjectWalking,1,1080,1080,127841
253,GetCollidableTile,1,1080,1080,127841
253,_oam_dma_flush,1,232,232,127841
253,_ags_flush,1,96,96,127841
253,_ags_prearm,1,40,40,127841
253,DriveAudio,1,8,8,127841
253,_tick,1,127841,127841,127841
254,VBlankISR,1,96,96,127841
254,IsrNmi,1,1056,1056,127841
254,UpdateMode,1,264,264,127841
254,TransferCurTileBuf,1,120,120,127841
254,music_tick,1,232,232,127841
254,UpdatePlayer,1,320,320,127841
254,UpdateObject,3,3552,1184,127841
254,CheckMonsterCollisions,4,1312,328,127841
254,MoveObject,3,552,184,127841
254,Walker_Move,4,3680,920,127841
254,Walker_CheckTileCollision,4,1696,424,127841
254,UpdateMoblin,3,1560,520,127841
254,AnimateAndDrawObjectWalking,3,3240,1080,127841
254,GetCollidableTile,2,2160,1080,127841
254,_oam_dma_flush,1,232,232,127841
254,_ags_flush,1,96,96,127841
254,_ags_prearm,1,40,40,127841
254,DriveAudio,1,8,8,127841
254,_tick,1,127841,127841,127841
255,VBlankISR,1,96,96,255682
255,IsrNmi,1,1056,1056,255682
255,UpdateMode,1,264,264,255682
255,TransferCurTileBuf,1,120,120,255682
255,music_tick,1,232,232,255682
255,UpdatePlayer,1,320,320,255682
255,UpdateObject,14,16576,1184,255682
255,CheckMonsterCollisions,8,2624,328,255682
255,MoveObject,16,2944,184,255682
255,Walker_Move,9,8280,920,255682
255,Walker_CheckTileCollision,9,3816,424,255682
255,UpdateMoblin,8,4160,520,255682
255,UpdateArrowOrBoomerang,8,8000,1000,255682
255,AnimateAndDrawObjectWalking,8,8640,1080,255682
255,GetCollidableTile,5,5400,1080,255682
255,_oam_dma_flush,1,232,232,255682
255,_ags_flush,1,96,96,255682
255,_ags_prearm,1,40,40,255682
255,DriveAudio,1,8,8,255682
255,_tick,2,255682,255682,255682
256,VBlankISR,1,96,96,127841
256,IsrNmi,1,1056,1056,127841
256,UpdateMode,1,264,264,127841
256,TransferCurTileBuf,1,120,120,127841
256,music_tick,1,232,232,127841
256,UpdatePlayer,1,320,320,127841
256,UpdateObject,6,7104,1184,127841
256,CheckMonsterCollisions,2,656,328,127841
256,MoveObject,7,1288,184,127841
256,Walker_Move,4,3680,920,127841
256,Walker_CheckTileCollision,4,1696,424,127841
256,UpdateMoblin,3,1560,520,127841
256,UpdateArrowOrBoomerang,4,4000,1000,127841
256,AnimateAndDrawObjectWalking,2,2160,1080,127841
256,GetCollidableTile,2,2160,1080,127841
256,_oam_dma_flush,1,232,232,127841
256,_ags_flush,1,96,96,127841
256,_ags_prearm,1,40,40,127841
256,DriveAudio,1,8,8,127841
256,_tick,1,127841,127841,127841
257,VBlankISR,1,96,96,127841
257,IsrNmi,1,1056,1056,127841
257,UpdateMode,1,264,264,127841
257,TransferCurTileBuf,1,120,120,127841
257,music_tick,1,232,232,127841
257,UpdatePlayer,1,320,320,127841
257,UpdateObject,1,1184,1184,127841
257,CheckMonsterCollisions,2,656,328,127841
257,MoveObject,2,368,184,127841
257,Walker_Move,2,1840,920,127841
257,Walker_CheckTileCollision,2,848,424,127841
257,UpdateMoblin,1,520,520,127841
257,AnimateAndDrawObjectWalking,2,2160,1080,127841
257,_oam_dma_flush,1,232,232,127841
257,_ags_flush,1,96,96,127841
257,_ags_prearm,1,40,40,127841
257,DriveAudio,1,8,8,127841
257,_tick,1,127841,127841,127841
258,VBlankISR,2,192,96,255682
258,IsrNmi,1,1056,1056,255682
258,UpdateMode,1,264,264,255682
258,TransferCurTileBuf,1,120,120,255682
258,music_tick,2,464,232,255682
258,UpdatePlayer,1,320,320,255682
258,UpdateObject,14,16576,1184,255682
258,CheckMonsterCollisions,8,2624,328,255682
258,MoveObject,15,2760,184,255682
258,Walker_Move,9,8280,920,255682
258,Walker_CheckTileCollision,9,3816,424,255682
258,UpdateMoblin,8,4160,520,255682
258,UpdateArrowOrBoomerang,8,8000,1000,255682
258,AnimateAndDrawObjectWalking,8,8640,1080,255682
258,GetCollidableTile,4,4320,1080,255682
258,_oam_dma_flush,2,464,232,255682
258,_ags_flush,2,192,96,255682
258,_ags_prearm,1,40,40,255682
258,DriveAudio,1,8,8,255682
258,_tick,2,255682,255682,255682
259,IsrNmi,1,1056,1056,127841
259,UpdateMode,1,264,264,127841
259,TransferCurTileBuf,1,120,120,127841
259,UpdatePlayer,1,320,320,127841
259,UpdateObject,6,7104,1184,127841
259,CheckMonsterCollisions,2,656,328,127841
259,MoveObject,6,1104,184,127841
259,Walker_Move,4,3680,920,127841
259,Walker_CheckTileCollision,4,1696,424,127841
259,UpdateMoblin,3,1560,520,127841
259,UpdateArrowOrBoomerang,4,4000,1000,127841
259,AnimateAndDrawObjectWalking,2,2160,1080,127841
259,GetCollidableTile,2,2160,1080,127841
259,_ags_prearm,1,40,40,127841
259,DriveAudio,1,8,8,127841
259,_tick,1,127841,127841,127841
260,VBlankISR,1,96,96,127841
260,IsrNmi,1,1056,1056,127841
260,UpdateMode,1,264,264,127841
260,TransferCurTileBuf,1,120,120,127841
260,music_tick,1,232,232,127841
260,UpdatePlayer,1,320,320,127841
260,UpdateObject,4,4736,1184,127841
260,CheckMonsterCollisions,2,656,328,127841
260,MoveObject,5,920,184,127841
260,Walker_Move,2,1840,920,127841
260,Walker_CheckTileCollision,2,848,424,127841
260,UpdateMoblin,1,520,520,127841
260,UpdateArrowOrBoomerang,3,3000,1000,127841
260,AnimateAndDrawObjectWalking,2,2160,1080,127841
260,GetCollidableTile,1,1080,1080,127841
260,_oam_dma_flush,1,232,232,127841
260,_ags_flush,1,96,96,127841
260,_ags_prearm,1,40,40,127841
260,DriveAudio,1,8,8,127841
260,_tick,1,127841,127841,127841
261,VBlankISR,2,192,96,255682
261,IsrNmi,1,1056,1056,255682
261,UpdateMode,1,264,264,255682
261,TransferCurTileBuf,1,120,120,255682
261,music_tick,2,464,232,255682
261,UpdatePlayer,1,320,320,255682
261,UpdateObject,11,13024,1184,255682
261,CheckMonsterCollisions,8,2624,328,255682
261,MoveObject,13,2392,184,255682
261,Walker_Move,9,8280,920,255682
261,Walker_CheckTileCollision,9,3816,424,255682
261,UpdateMoblin,8,4160,520,255682
261,UpdateArrowOrBoomerang,5,5000,1000,255682
261,AnimateAndDrawObjectWalking,8,8640,1080,255682
261,GetCollidableTile,3,3240,1080,255682
261,_oam_dma_flush,2,464,232,255682
261,_ags_flush,2,192,96,255682
261,_ags_prearm,1,40,40,255682
261,DriveAudio,1,8,8,255682
261,_tick,2,255682,255682,255682
262,IsrNmi,1,1056,1056,127841
262,UpdateMode,1,264,264,127841
262,TransferCurTileBuf,1,120,120,127841
262,UpdatePlayer,1,320,320,127841
262,UpdateObject,7,8288,1184,127841
262,CheckMonsterCollisions,4,1312,328,127841
262,MoveObject,7,1288,184,127841
262,Walker_Move,5,4600,920,127841
262,Walker_CheckTileCollision,5,2120,424,127841
262,UpdateMoblin,4,2080,520,127841
262,UpdateArrowOrBoomerang,4,4000,1000,127841
262,AnimateAndDrawObjectWalking,4,4320,1080,127841
262,GetCollidableTile,2,2160,1080,127841
262,_ags_prearm,1,40,40,127841
262,DriveAudio,1,8,8,127841
262,_tick,1,127841,127841,127841
263,VBlankISR,1,96,96,127841
263,IsrNmi,1,1056,1056,127841
263,UpdateMode,1,264,264,127841
263,TransferCurTileBuf,1,120,120,127841
263,music_tick,1,232,232,127841
263,UpdatePlayer,1,320,320,127841
263,UpdateObject,2,2368,1184,127841
263,MoveObject,2,368,184,127841
263,Walker_Move,1,920,920,127841
263,Walker_CheckTileCollision,1,424,424,127841
263,UpdateArrowOrBoomerang,3,3000,1000,127841
263,GetCollidableTile,1,1080,1080,127841
263,_oam_dma_flush,1,232,232,127841
263,_ags_flush,1,96,96,127841
263,_ags_prearm,1,40,40,127841
263,DriveAudio,1,8,8,127841
263,_tick,1,127841,127841,127841
264,VBlankISR,1,96,96,127841
264,IsrNmi,1,1056,1056,127841
264,UpdateMode,1,264,264,127841
264,TransferCurTileBuf,1,120,120,127841
264,music_tick,1,232,232,127841
264,UpdateObject,5,5920,1184,127841
264,CheckMonsterCollisions,4,1312,328,127841
264,MoveObject,5,920,184,127841
264,Walker_Move,4,3680,920,127841
264,Walker_CheckTileCollision,4,1696,424,127841
264,UpdateMoblin,4,2080,520,127841
264,UpdateArrowOrBoomerang,1,1000,1000,127841
264,AnimateAndDrawObjectWalking,4,4320,1080,127841
264,GetCollidableTile,1,1080,1080,127841
264,_oam_dma_flush,1,232,232,127841
264,_ags_flush,1,96,96,127841
264,_ags_prearm,1,40,40,127841
264,DriveAudio,1,8,8,127841
264,_tick,1,127841,127841,127841
265,VBlankISR,1,96,96,255682
265,IsrNmi,1,1056,1056,255682
265,UpdateMode,1,264,264,255682
265,TransferCurTileBuf,1,120,120,255682
265,music_tick,1,232,232,255682
265,UpdatePlayer,2,640,320,255682
265,UpdateObject,14,16576,1184,255682
265,CheckMonsterCollisions,8,2624,328,255682
265,MoveObject,14,2576,184,255682
265,Walker_Move,10,9200,920,255682
265,Walker_CheckTileCollision,10,4240,424,255682
265,UpdateMoblin,8,4160,520,255682
265,UpdateArrowOrBoomerang,8,8000,1000,255682
265,AnimateAndDrawObjectWalking,8,8640,1080,255682
265,GetCollidableTile,4,4320,1080,255682
265,_oam_dma_flush,1,232,232,255682
265,_ags_flush,1,96,96,255682
265,_ags_prearm,1,40,40,255682
265,DriveAudio,1,8,8,255682
265,_tick,2,255682,255682,255682
266,VBlankISR,1,96,96,127841
266,IsrNmi,1,1056,1056,127841
266,UpdateMode,1,264,264,127841
266,TransferCurTileBuf,1,120,120,127841
266,music_tick,1,232,232,127841
266,UpdatePlayer,1,320,320,127841
266,UpdateObject,6,7104,1184,127841
266,CheckMonsterCollisions,3,984,328,127841
266,MoveObject,7,1288,184,127841
266,Walker_Move,5,4600,920,127841
266,Walker_CheckTileCollision,5,2120,424,127841
266,UpdateMoblin,4,2080,520,127841
266,UpdateArrowOrBoomerang,3,3000,1000,127841
266,AnimateAndDrawObjectWalking,3,3240,1080,127841
266,GetCollidableTile,2,2160,1080,127841
266,_oam_dma_flush,1,232,232,127841
266,_ags_flush,1,96,96,127841
266,_ags_prearm,1,40,40,127841
266,DriveAudio,1,8,8,127841
266,_tick,1,127841,127841,127841
267,VBlankISR,1,96,96,127841
267,IsrNmi,1,1056,1056,127841
267,UpdateMode,1,264,264,127841
267,TransferCurTileBuf,1,120,120,127841
267,music_tick,1,232,232,127841
267,UpdatePlayer,1,320,320,127841
267,UpdateObject,1,1184,1184,127841
267,CheckMonsterCollisions,1,328,328,127841
267,MoveObject,2,368,184,127841
267,Walker_Move,1,920,920,127841
267,Walker_CheckTileCollision,1,424,424,127841
267,UpdateArrowOrBoomerang,2,2000,1000,127841
267,AnimateAndDrawObjectWalking,1,1080,1080,127841
267,GetCollidableTile,1,1080,1080,127841
267,_oam_dma_flush,1,232,232,127841
267,_ags_flush,1,96,96,127841
267,_ags_prearm,1,40,40,127841
267,DriveAudio,1,8,8,127841
267,_tick,1,127841,127841,127841
268,VBlankISR,2,192,96,255682
