# label=gen system=GEN start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40,hintQCount,hintQ0Ctr,hintQ0Vsram,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent
935,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,5A,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
936,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,59,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
937,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,58,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
938,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,57,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
939,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,56,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
940,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,55,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
941,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,54,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
942,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,53,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
943,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,52,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
944,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,51,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
945,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,50,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
946,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,4F,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
947,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,4E,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
948,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,4D,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
949,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,4C,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
950,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,4B,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
951,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,4A,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
952,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,49,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
953,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,48,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
954,00,00,01,00,01,B0,00,0008,00,00,00,00,00,00,00,00,00,00,0D,47,00,01,00,00,00,0000,00,00,0000,00,00,00,00,0008,0008,00,00,00,0008,0008
