# label=nes system=NES start=850 end=3000
# frame,gameMode,phase,subphase,curVScroll,curHScroll,ppuCtrl,switchReq,vsram0,ppuScrlX,ppuScrlY,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDstLo,lineDstHi,attrDstLo,attrDstHi,phase0Cycle,phase0Timer,transferBufSel,demoBusy,vsAddrHi58,vsAddrLoE2,sprite0Act,vsram40
2676,00,01,02,10,00,B0,00,FFFF,FF,FF,0B,01,E8,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2677,00,01,02,11,00,B0,00,FFFF,FF,FF,0B,01,E9,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2678,00,01,02,11,00,B0,00,FFFF,FF,FF,0B,01,E9,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2679,00,01,02,12,00,B0,00,FFFF,FF,FF,0B,01,EA,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2680,00,01,02,12,00,B0,00,FFFF,FF,FF,0B,01,EA,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2681,00,01,02,13,00,B0,00,FFFF,FF,FF,0B,01,EB,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2682,00,01,02,13,00,B0,00,FFFF,FF,FF,0B,01,EB,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2683,00,01,02,14,00,B0,00,FFFF,FF,FF,0B,01,EC,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2684,00,01,02,14,00,B0,00,FFFF,FF,FF,0B,01,EC,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2685,00,01,02,15,00,B0,00,FFFF,FF,FF,0B,01,ED,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2686,00,01,02,15,00,B0,00,FFFF,FF,FF,0B,01,ED,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2687,00,01,02,16,00,B0,00,FFFF,FF,FF,0B,01,EE,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2688,00,01,02,16,00,B0,00,FFFF,FF,FF,0B,01,EE,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2689,00,01,02,17,00,B0,00,FFFF,FF,FF,0B,01,EF,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2690,00,01,02,17,00,B0,00,FFFF,FF,FF,0B,01,EF,3D,20,29,D8,2B,00,00,00,01,00,00,00,FFFF
2691,00,01,02,18,00,B0,00,FFFF,FF,FF,0B,01,F0,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2692,00,01,02,18,00,B0,00,FFFF,FF,FF,0B,01,F0,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2693,00,01,02,19,00,B0,00,FFFF,FF,FF,0B,01,F1,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2694,00,01,02,19,00,B0,00,FFFF,FF,FF,0B,01,F1,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2695,00,01,02,1A,00,B0,00,FFFF,FF,FF,0B,01,F2,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2696,00,01,02,1A,00,B0,00,FFFF,FF,FF,0B,01,F2,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2697,00,01,02,1B,00,B0,00,FFFF,FF,FF,0B,01,F3,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2698,00,01,02,1B,00,B0,00,FFFF,FF,FF,0B,01,F3,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2699,00,01,02,1C,00,B0,00,FFFF,FF,FF,0B,01,F4,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2700,00,01,02,1C,00,B0,00,FFFF,FF,FF,0B,01,F4,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2701,00,01,02,1D,00,B0,00,FFFF,FF,FF,0B,01,F5,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2702,00,01,02,1D,00,B0,00,FFFF,FF,FF,0B,01,F5,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2703,00,01,02,1E,00,B0,00,FFFF,FF,FF,0B,01,F6,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2704,00,01,02,1E,00,B0,00,FFFF,FF,FF,0B,01,F6,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2705,00,01,02,1F,00,B0,00,FFFF,FF,FF,0B,01,F7,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2706,00,01,02,1F,00,B0,00,FFFF,FF,FF,0B,01,F7,3E,40,29,D8,2B,00,00,00,01,00,00,00,FFFF
2707,00,01,02,20,00,B0,00,FFFF,FF,FF,0B,01,F8,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2708,00,01,02,20,00,B0,00,FFFF,FF,FF,0B,01,F8,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2709,00,01,02,21,00,B0,00,FFFF,FF,FF,0B,01,F9,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2710,00,01,02,21,00,B0,00,FFFF,FF,FF,0B,01,F9,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2711,00,01,02,22,00,B0,00,FFFF,FF,FF,0B,01,FA,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2712,00,01,02,22,00,B0,00,FFFF,FF,FF,0B,01,FA,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2713,00,01,02,23,00,B0,00,FFFF,FF,FF,0B,01,FB,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2714,00,01,02,23,00,B0,00,FFFF,FF,FF,0B,01,FB,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2715,00,01,02,24,00,B0,00,FFFF,FF,FF,0B,01,FC,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2716,00,01,02,24,00,B0,00,FFFF,FF,FF,0B,01,FC,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2717,00,01,02,25,00,B0,00,FFFF,FF,FF,0B,01,FD,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2718,00,01,02,25,00,B0,00,FFFF,FF,FF,0B,01,FD,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2719,00,01,02,26,00,B0,00,FFFF,FF,FF,0B,01,FE,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2720,00,01,02,26,00,B0,00,FFFF,FF,FF,0B,01,FE,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2721,00,01,02,27,00,B0,00,FFFF,FF,FF,0B,01,FF,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2722,00,01,02,27,00,B0,00,FFFF,FF,FF,0B,01,FF,3F,60,29,D8,2B,00,00,00,01,00,00,00,FFFF
2723,00,01,02,28,00,B0,00,FFFF,FF,FF,0B,02,00,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2724,00,01,02,28,00,B0,00,FFFF,FF,FF,0B,02,00,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2725,00,01,02,29,00,B0,00,FFFF,FF,FF,0B,02,01,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2726,00,01,02,29,00,B0,00,FFFF,FF,FF,0B,02,01,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2727,00,01,02,2A,00,B0,00,FFFF,FF,FF,0B,02,02,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2728,00,01,02,2A,00,B0,00,FFFF,FF,FF,0B,02,02,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2729,00,01,02,2B,00,B0,00,FFFF,FF,FF,0B,02,03,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2730,00,01,02,2B,00,B0,00,FFFF,FF,FF,0B,02,03,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2731,00,01,02,2C,00,B0,00,FFFF,FF,FF,0B,02,04,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2732,00,01,02,2C,00,B0,00,FFFF,FF,FF,0B,02,04,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2733,00,01,02,2D,00,B0,00,FFFF,FF,FF,0B,02,05,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2734,00,01,02,2D,00,B0,00,FFFF,FF,FF,0B,02,05,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2735,00,01,02,2E,00,B0,00,FFFF,FF,FF,0B,02,06,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2736,00,01,02,2E,00,B0,00,FFFF,FF,FF,0B,02,06,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2737,00,01,02,2F,00,B0,00,FFFF,FF,FF,0B,02,07,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2738,00,01,02,2F,00,B0,00,FFFF,FF,FF,0B,02,07,40,80,29,D8,2B,00,00,00,01,00,00,00,FFFF
2739,00,01,02,30,00,B0,00,FFFF,FF,FF,0B,02,08,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2740,00,01,02,30,00,B0,00,FFFF,FF,FF,0B,02,08,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2741,00,01,02,31,00,B0,00,FFFF,FF,FF,0B,02,09,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2742,00,01,02,31,00,B0,00,FFFF,FF,FF,0B,02,09,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2743,00,01,02,32,00,B0,00,FFFF,FF,FF,0B,02,0A,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2744,00,01,02,32,00,B0,00,FFFF,FF,FF,0B,02,0A,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2745,00,01,02,33,00,B0,00,FFFF,FF,FF,0B,02,0B,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2746,00,01,02,33,00,B0,00,FFFF,FF,FF,0B,02,0B,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2747,00,01,02,34,00,B0,00,FFFF,FF,FF,0B,02,0C,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2748,00,01,02,34,00,B0,00,FFFF,FF,FF,0B,02,0C,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2749,00,01,02,35,00,B0,00,FFFF,FF,FF,0B,02,0D,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2750,00,01,02,35,00,B0,00,FFFF,FF,FF,0B,02,0D,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2751,00,01,02,36,00,B0,00,FFFF,FF,FF,0B,02,0E,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2752,00,01,02,36,00,B0,00,FFFF,FF,FF,0B,02,0E,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2753,00,01,02,37,00,B0,00,FFFF,FF,FF,0B,02,0F,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2754,00,01,02,37,00,B0,00,FFFF,FF,FF,0B,02,0F,41,A0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2755,00,01,02,38,00,B0,00,FFFF,FF,FF,0C,02,10,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2756,00,01,02,38,00,B0,00,FFFF,FF,FF,0C,02,10,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2757,00,01,02,39,00,B0,00,FFFF,FF,FF,0C,02,11,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2758,00,01,02,39,00,B0,00,FFFF,FF,FF,0C,02,11,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2759,00,01,02,3A,00,B0,00,FFFF,FF,FF,0C,02,12,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2760,00,01,02,3A,00,B0,00,FFFF,FF,FF,0C,02,12,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2761,00,01,02,3B,00,B0,00,FFFF,FF,FF,0C,02,13,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2762,00,01,02,3B,00,B0,00,FFFF,FF,FF,0C,02,13,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2763,00,01,02,3C,00,B0,00,FFFF,FF,FF,0C,02,14,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2764,00,01,02,3C,00,B0,00,FFFF,FF,FF,0C,02,14,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2765,00,01,02,3D,00,B0,00,FFFF,FF,FF,0C,02,15,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2766,00,01,02,3D,00,B0,00,FFFF,FF,FF,0C,02,15,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2767,00,01,02,3E,00,B0,00,FFFF,FF,FF,0C,02,16,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2768,00,01,02,3E,00,B0,00,FFFF,FF,FF,0C,02,16,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2769,00,01,02,3F,00,B0,00,FFFF,FF,FF,0C,02,17,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2770,00,01,02,3F,00,B0,00,FFFF,FF,FF,0C,02,17,42,C0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2771,00,01,02,40,00,B0,00,FFFF,FF,FF,0D,02,18,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2772,00,01,02,40,00,B0,00,FFFF,FF,FF,0D,02,18,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2773,00,01,02,41,00,B0,00,FFFF,FF,FF,0D,02,19,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2774,00,01,02,41,00,B0,00,FFFF,FF,FF,0D,02,19,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2775,00,01,02,42,00,B0,00,FFFF,FF,FF,0D,02,1A,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2776,00,01,02,42,00,B0,00,FFFF,FF,FF,0D,02,1A,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2777,00,01,02,43,00,B0,00,FFFF,FF,FF,0D,02,1B,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2778,00,01,02,43,00,B0,00,FFFF,FF,FF,0D,02,1B,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2779,00,01,02,44,00,B0,00,FFFF,FF,FF,0D,02,1C,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2780,00,01,02,44,00,B0,00,FFFF,FF,FF,0D,02,1C,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2781,00,01,02,45,00,B0,00,FFFF,FF,FF,0D,02,1D,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2782,00,01,02,45,00,B0,00,FFFF,FF,FF,0D,02,1D,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2783,00,01,02,46,00,B0,00,FFFF,FF,FF,0D,02,1E,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2784,00,01,02,46,00,B0,00,FFFF,FF,FF,0D,02,1E,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2785,00,01,02,47,00,B0,00,FFFF,FF,FF,0D,02,1F,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2786,00,01,02,47,00,B0,00,FFFF,FF,FF,0D,02,1F,43,E0,29,E0,2B,00,00,00,01,00,00,00,FFFF
2787,00,01,02,48,00,B0,00,FFFF,FF,FF,0D,02,20,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2788,00,01,02,48,00,B0,00,FFFF,FF,FF,0D,02,20,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2789,00,01,02,49,00,B0,00,FFFF,FF,FF,0D,02,21,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2790,00,01,02,49,00,B0,00,FFFF,FF,FF,0D,02,21,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2791,00,01,02,4A,00,B0,00,FFFF,FF,FF,0D,02,22,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2792,00,01,02,4A,00,B0,00,FFFF,FF,FF,0D,02,22,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2793,00,01,02,4B,00,B0,00,FFFF,FF,FF,0D,02,23,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2794,00,01,02,4B,00,B0,00,FFFF,FF,FF,0D,02,23,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2795,00,01,02,4C,00,B0,00,FFFF,FF,FF,0D,02,24,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2796,00,01,02,4C,00,B0,00,FFFF,FF,FF,0D,02,24,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2797,00,01,02,4D,00,B0,00,FFFF,FF,FF,0D,02,25,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2798,00,01,02,4D,00,B0,00,FFFF,FF,FF,0D,02,25,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2799,00,01,02,4E,00,B0,00,FFFF,FF,FF,0D,02,26,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2800,00,01,02,4E,00,B0,00,FFFF,FF,FF,0D,02,26,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2801,00,01,02,4F,00,B0,00,FFFF,FF,FF,0D,02,27,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2802,00,01,02,4F,00,B0,00,FFFF,FF,FF,0D,02,27,44,00,2A,E0,2B,00,00,00,01,00,00,00,FFFF
2803,00,01,02,50,00,B0,00,FFFF,FF,FF,0D,02,28,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2804,00,01,02,50,00,B0,00,FFFF,FF,FF,0D,02,28,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2805,00,01,02,51,00,B0,00,FFFF,FF,FF,0D,02,29,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2806,00,01,02,51,00,B0,00,FFFF,FF,FF,0D,02,29,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2807,00,01,02,52,00,B0,00,FFFF,FF,FF,0D,02,2A,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2808,00,01,02,52,00,B0,00,FFFF,FF,FF,0D,02,2A,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2809,00,01,02,53,00,B0,00,FFFF,FF,FF,0D,02,2B,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2810,00,01,02,53,00,B0,00,FFFF,FF,FF,0D,02,2B,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2811,00,01,02,54,00,B0,00,FFFF,FF,FF,0D,02,2C,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2812,00,01,02,54,00,B0,00,FFFF,FF,FF,0D,02,2C,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2813,00,01,02,55,00,B0,00,FFFF,FF,FF,0D,02,2D,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2814,00,01,02,55,00,B0,00,FFFF,FF,FF,0D,02,2D,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2815,00,01,02,56,00,B0,00,FFFF,FF,FF,0D,02,2E,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2816,00,01,02,56,00,B0,00,FFFF,FF,FF,0D,02,2E,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2817,00,01,02,57,00,B0,00,FFFF,FF,FF,0D,02,2F,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2818,00,01,02,57,00,B0,00,FFFF,FF,FF,0D,02,2F,45,20,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2819,00,01,02,58,00,B0,00,FFFF,FF,FF,0D,02,30,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2820,00,01,02,58,00,B0,00,FFFF,FF,FF,0D,02,30,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2821,00,01,02,59,00,B0,00,FFFF,FF,FF,0D,02,31,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2822,00,01,02,59,00,B0,00,FFFF,FF,FF,0D,02,31,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2823,00,01,02,5A,00,B0,00,FFFF,FF,FF,0D,02,32,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2824,00,01,02,5A,00,B0,00,FFFF,FF,FF,0D,02,32,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2825,00,01,02,5B,00,B0,00,FFFF,FF,FF,0D,02,33,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2826,00,01,02,5B,00,B0,00,FFFF,FF,FF,0D,02,33,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2827,00,01,02,5C,00,B0,00,FFFF,FF,FF,0D,02,34,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2828,00,01,02,5C,00,B0,00,FFFF,FF,FF,0D,02,34,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2829,00,01,02,5D,00,B0,00,FFFF,FF,FF,0D,02,35,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2830,00,01,02,5D,00,B0,00,FFFF,FF,FF,0D,02,35,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2831,00,01,02,5E,00,B0,00,FFFF,FF,FF,0D,02,36,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2832,00,01,02,5E,00,B0,00,FFFF,FF,FF,0D,02,36,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2833,00,01,02,5F,00,B0,00,FFFF,FF,FF,0D,02,37,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2834,00,01,02,5F,00,B0,00,FFFF,FF,FF,0D,02,37,46,40,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2835,00,01,02,60,00,B0,00,FFFF,FF,FF,0D,02,38,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2836,00,01,02,60,00,B0,00,FFFF,FF,FF,0D,02,38,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2837,00,01,02,61,00,B0,00,FFFF,FF,FF,0D,02,39,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2838,00,01,02,61,00,B0,00,FFFF,FF,FF,0D,02,39,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2839,00,01,02,62,00,B0,00,FFFF,FF,FF,0D,02,3A,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2840,00,01,02,62,00,B0,00,FFFF,FF,FF,0D,02,3A,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2841,00,01,02,63,00,B0,00,FFFF,FF,FF,0D,02,3B,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2842,00,01,02,63,00,B0,00,FFFF,FF,FF,0D,02,3B,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2843,00,01,02,64,00,B0,00,FFFF,FF,FF,0D,02,3C,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2844,00,01,02,64,00,B0,00,FFFF,FF,FF,0D,02,3C,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2845,00,01,02,65,00,B0,00,FFFF,FF,FF,0D,02,3D,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2846,00,01,02,65,00,B0,00,FFFF,FF,FF,0D,02,3D,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2847,00,01,02,66,00,B0,00,FFFF,FF,FF,0D,02,3E,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2848,00,01,02,66,00,B0,00,FFFF,FF,FF,0D,02,3E,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2849,00,01,02,67,00,B0,00,FFFF,FF,FF,0D,02,3F,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2850,00,01,02,67,00,B0,00,FFFF,FF,FF,0D,02,3F,47,60,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2851,00,01,02,68,00,B0,00,FFFF,FF,FF,0D,02,40,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2852,00,01,02,68,00,B0,00,FFFF,FF,FF,0D,02,40,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2853,00,01,02,69,00,B0,00,FFFF,FF,FF,0D,02,41,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2854,00,01,02,69,00,B0,00,FFFF,FF,FF,0D,02,41,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2855,00,01,02,6A,00,B0,00,FFFF,FF,FF,0D,02,42,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2856,00,01,02,6A,00,B0,00,FFFF,FF,FF,0D,02,42,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2857,00,01,02,6B,00,B0,00,FFFF,FF,FF,0D,02,43,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2858,00,01,02,6B,00,B0,00,FFFF,FF,FF,0D,02,43,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2859,00,01,02,6C,00,B0,00,FFFF,FF,FF,0D,02,44,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2860,00,01,02,6C,00,B0,00,FFFF,FF,FF,0D,02,44,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2861,00,01,02,6D,00,B0,00,FFFF,FF,FF,0D,02,45,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2862,00,01,02,6D,00,B0,00,FFFF,FF,FF,0D,02,45,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2863,00,01,02,6E,00,B0,00,FFFF,FF,FF,0D,02,46,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2864,00,01,02,6E,00,B0,00,FFFF,FF,FF,0D,02,46,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2865,00,01,02,6F,00,B0,00,FFFF,FF,FF,0D,02,47,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2866,00,01,02,6F,00,B0,00,FFFF,FF,FF,0D,02,47,48,80,2A,E8,2B,00,00,00,01,00,00,00,FFFF
2867,00,01,02,70,00,B0,00,FFFF,FF,FF,0D,02,48,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2868,00,01,02,70,00,B0,00,FFFF,FF,FF,0D,02,48,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2869,00,01,02,71,00,B0,00,FFFF,FF,FF,0D,02,49,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2870,00,01,02,71,00,B0,00,FFFF,FF,FF,0D,02,49,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2871,00,01,02,72,00,B0,00,FFFF,FF,FF,0D,02,4A,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2872,00,01,02,72,00,B0,00,FFFF,FF,FF,0D,02,4A,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2873,00,01,02,73,00,B0,00,FFFF,FF,FF,0D,02,4B,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2874,00,01,02,73,00,B0,00,FFFF,FF,FF,0D,02,4B,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
2875,00,01,02,74,00,B0,00,FFFF,FF,FF,0D,02,4C,49,A0,2A,F0,2B,00,00,00,01,00,00,00,FFFF
