frame,gameMode,phase,subphase,curVScroll,demoLineTextIndex,demoNTWraps,lineCounter,lineAttrIndex,lineDst,attrDst,switchReq,subphase2Hits,lineRecordHit,demoLineSelected,planeLineDst,attrRecordHit,attrLineDst,lineAdvanced,attrAdvanced,ntWrapped
1626,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1627,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1628,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1629,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1630,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1631,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1632,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1633,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1634,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1635,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1636,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1637,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1638,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1639,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1640,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1641,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1642,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1643,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1644,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1645,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1646,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1647,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1648,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1649,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1650,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1651,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1652,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1653,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1654,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1655,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1656,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1657,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1658,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1659,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1660,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1661,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1662,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1663,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1664,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1665,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1666,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1667,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1668,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1669,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1670,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1671,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1672,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1673,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1674,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1675,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1676,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1677,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1678,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1679,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1680,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1681,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1682,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1683,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1684,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1685,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1686,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1687,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1688,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1689,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1690,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1691,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1692,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1693,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1694,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1695,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1696,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1697,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1698,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1699,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1700,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1701,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1702,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1703,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1704,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1705,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1706,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1707,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1708,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1709,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1710,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1711,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1712,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1713,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1714,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1715,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1716,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1717,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1718,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1719,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1720,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1721,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1722,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1723,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1724,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1725,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1726,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1727,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1728,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1729,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1730,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1731,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1732,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1733,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1734,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1735,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1736,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1737,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1738,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1739,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1740,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1741,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1742,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1743,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1744,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1745,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1746,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1747,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1748,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1749,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1750,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1751,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1752,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1753,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1754,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1755,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1756,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1757,00,01,01,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1758,00,01,02,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1759,00,01,02,08,00,00,00,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1760,00,01,02,09,00,00,01,00,2900,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1761,00,01,02,09,00,00,01,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1762,00,01,02,0A,00,00,02,00,2900,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1763,00,01,02,0A,00,00,02,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1764,00,01,02,0B,00,00,03,00,2900,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1765,00,01,02,0B,00,00,03,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1766,00,01,02,0C,00,00,04,00,2900,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1767,00,01,02,0C,00,00,04,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1768,00,01,02,0D,00,00,05,00,2900,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1769,00,01,02,0D,00,00,05,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1770,00,01,02,0E,00,00,06,00,2900,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1771,00,01,02,0E,00,00,06,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1772,00,01,02,0F,00,00,07,00,2900,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1773,00,01,02,0F,00,00,07,00,2900,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1774,00,01,02,10,01,00,08,01,2920,2BE0,00,10,0,01,FFFF,0,FFFF,1,0,0
1775,00,01,02,10,01,00,08,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1776,00,01,02,11,01,00,09,01,2920,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1777,00,01,02,11,01,00,09,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1778,00,01,02,12,01,00,0A,01,2920,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1779,00,01,02,12,01,00,0A,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1780,00,01,02,13,01,00,0B,01,2920,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1781,00,01,02,13,01,00,0B,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1782,00,01,02,14,01,00,0C,01,2920,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1783,00,01,02,14,01,00,0C,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1784,00,01,02,15,01,00,0D,01,2920,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1785,00,01,02,15,01,00,0D,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1786,00,01,02,16,01,00,0E,01,2920,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1787,00,01,02,16,01,00,0E,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1788,00,01,02,17,01,00,0F,01,2920,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1789,00,01,02,17,01,00,0F,01,2920,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1790,00,01,02,18,01,00,10,02,2940,2BE0,00,10,0,01,FFFF,0,FFFF,1,0,0
1791,00,01,02,18,01,00,10,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1792,00,01,02,19,01,00,11,02,2940,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1793,00,01,02,19,01,00,11,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1794,00,01,02,1A,01,00,12,02,2940,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1795,00,01,02,1A,01,00,12,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1796,00,01,02,1B,01,00,13,02,2940,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1797,00,01,02,1B,01,00,13,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1798,00,01,02,1C,01,00,14,02,2940,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1799,00,01,02,1C,01,00,14,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1800,00,01,02,1D,01,00,15,02,2940,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1801,00,01,02,1D,01,00,15,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1802,00,01,02,1E,01,00,16,02,2940,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1803,00,01,02,1E,01,00,16,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1804,00,01,02,1F,01,00,17,02,2940,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1805,00,01,02,1F,01,00,17,02,2940,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1806,00,01,02,20,01,00,18,03,2960,2BE0,00,10,0,01,FFFF,0,FFFF,1,0,0
1807,00,01,02,20,01,00,18,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1808,00,01,02,21,01,00,19,03,2960,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1809,00,01,02,21,01,00,19,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1810,00,01,02,22,01,00,1A,03,2960,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1811,00,01,02,22,01,00,1A,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1812,00,01,02,23,01,00,1B,03,2960,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1813,00,01,02,23,01,00,1B,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1814,00,01,02,24,01,00,1C,03,2960,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1815,00,01,02,24,01,00,1C,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1816,00,01,02,25,01,00,1D,03,2960,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1817,00,01,02,25,01,00,1D,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1818,00,01,02,26,01,00,1E,03,2960,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1819,00,01,02,26,01,00,1E,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1820,00,01,02,27,01,00,1F,03,2960,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1821,00,01,02,27,01,00,1F,03,2960,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1822,00,01,02,28,01,00,20,04,2980,2BE0,00,10,0,01,FFFF,0,FFFF,1,0,0
1823,00,01,02,28,01,00,20,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1824,00,01,02,29,01,00,21,04,2980,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1825,00,01,02,29,01,00,21,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1826,00,01,02,2A,01,00,22,04,2980,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1827,00,01,02,2A,01,00,22,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1828,00,01,02,2B,01,00,23,04,2980,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1829,00,01,02,2B,01,00,23,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1830,00,01,02,2C,01,00,24,04,2980,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1831,00,01,02,2C,01,00,24,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1832,00,01,02,2D,01,00,25,04,2980,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1833,00,01,02,2D,01,00,25,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1834,00,01,02,2E,01,00,26,04,2980,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1835,00,01,02,2E,01,00,26,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1836,00,01,02,2F,01,00,27,04,2980,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1837,00,01,02,2F,01,00,27,04,2980,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1838,00,01,02,30,01,00,28,05,29A0,2BE0,00,10,0,01,FFFF,0,FFFF,1,0,0
1839,00,01,02,30,01,00,28,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1840,00,01,02,31,01,00,29,05,29A0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1841,00,01,02,31,01,00,29,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1842,00,01,02,32,01,00,2A,05,29A0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1843,00,01,02,32,01,00,2A,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1844,00,01,02,33,01,00,2B,05,29A0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1845,00,01,02,33,01,00,2B,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1846,00,01,02,34,01,00,2C,05,29A0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1847,00,01,02,34,01,00,2C,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1848,00,01,02,35,01,00,2D,05,29A0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1849,00,01,02,35,01,00,2D,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1850,00,01,02,36,01,00,2E,05,29A0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1851,00,01,02,36,01,00,2E,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1852,00,01,02,37,01,00,2F,05,29A0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1853,00,01,02,37,01,00,2F,05,29A0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1854,00,01,02,38,01,00,30,06,29C0,2BE0,00,10,0,01,FFFF,0,FFFF,1,0,0
1855,00,01,02,38,01,00,30,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1856,00,01,02,39,01,00,31,06,29C0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1857,00,01,02,39,01,00,31,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1858,00,01,02,3A,01,00,32,06,29C0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1859,00,01,02,3A,01,00,32,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1860,00,01,02,3B,01,00,33,06,29C0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1861,00,01,02,3B,01,00,33,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1862,00,01,02,3C,01,00,34,06,29C0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1863,00,01,02,3C,01,00,34,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1864,00,01,02,3D,01,00,35,06,29C0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1865,00,01,02,3D,01,00,35,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1866,00,01,02,3E,01,00,36,06,29C0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1867,00,01,02,3E,01,00,36,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1868,00,01,02,3F,01,00,37,06,29C0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1869,00,01,02,3F,01,00,37,06,29C0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1870,00,01,02,40,01,00,38,07,29E0,2BE0,00,10,0,01,FFFF,0,FFFF,1,0,0
1871,00,01,02,40,01,00,38,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1872,00,01,02,41,01,00,39,07,29E0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1873,00,01,02,41,01,00,39,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1874,00,01,02,42,01,00,3A,07,29E0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1875,00,01,02,42,01,00,3A,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1876,00,01,02,43,01,00,3B,07,29E0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1877,00,01,02,43,01,00,3B,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
1878,00,01,02,44,01,00,3C,07,29E0,2BE0,00,10,0,FF,FFFF,0,FFFF,0,0,0
1879,00,01,02,44,01,00,3C,07,29E0,2BE0,00,0,0,FF,FFFF,0,FFFF,0,0,0
